,UniqueId,Business name,Address,City,Pincode,State,Website,Main Category,Sub Category,Latitude,Longitude,Phone No.1,Phone No.2,Business Hours,Phone Remark,raw_address,country,words_in_address,pin_codes_found,states_found,street_names_found,landmarks_found,shop_house_nos_found,districts_found,village_or_citys_found
3428,ICL8980734,Pratima Education,"Ff-1, Swiss Plaza, Ambavadi",Ahmedabad,380015,Gujarat,,Education,Coaching / Training Centers,23.02033099,72.54380242,9998488888,,03:00 PM TO 08:00 PM,,"ff-1, swiss plaza, ambavadi",india,"['swiss plaza', 'ambavadi', 'ff-1']",,,,,,,
3429,ICL7809932,Medico Agencies,"12, S K Medicine Market, Neptune Tower, Opposite Nehru Bridge, Ashram Road, Medicine Market",Ahmedabad,380006,Gujarat,,Health,Pharmacies,23.02745935,72.5706857,7926584789,,08:00 AM TO 10:30 PM,,"12, s k medicine market, neptune tower, opposite nehru bridge, ashram road, medicine market",india,"['neptune tower', 'opposite nehru bridge', 'ashram road', '12', 's k medicine market', 'medicine market']",,,Ashram road,Opposite nehru bridge,,,
3430,ICL5994466,Patel Dr Dinesh D,"1St Floor, Sanjeevani Complex, Mehsana Society, New Vadaj Road, Opposite Olkd Vadaj Bus Stop",Ahmedabad,380013,Gujarat,,Health,Doctor,23.05771184,72.56874419,9825065275,9825415308,10:00 AM TO 01:00 PM,,"1st floor, sanjeevani complex, mehsana society, new vadaj road, opposite olkd vadaj bus stop",india,"['mehsana society', 'opposite olkd vadaj bus stop', 'sanjeevani complex', 'new vadaj road', '1st floor']",,,New vadaj road,Opposite olkd vadaj bus stop,,,
3431,ICL6750551,Pinnacle Public School,"Plot No 105 - A, National Highway No 8, Limbadia, Gandhanagar, Near Karai Police Academy",Ahmedabad,382330,Gujarat,www.pinnaclepublicschool.com,Education,Schools,23.124081,72.680572,9687639954,,09:30 AM TO 09:00 PM,,"plot no 105 - a, national highway no 8, limbadia, gandhanagar, near karai police academy",india,"['national highway no 8', 'gandhanagar', 'plot no 105 - a', 'limbadia', 'near karai police academy']",,,,Near karai police academy,,,
3432,ICL7956929,Shah Dr Divyang R,"203-204 Second Floor, Sheetal Plaza, Rambaug, Mani Nagar, Kankaria",Ahmedabad,380008,Gujarat,,Health,Doctor,23.0003,72.6000333,7925398219,,11:00 AM TO 01:00 PM AND 05:30 PM TO 08:00 PM,,"203-204 second floor, sheetal plaza, rambaug, mani nagar, kankaria",india,"['rambaug', 'mani nagar', 'kankaria', 'sheetal plaza', '203-204 second floor']",,,,,,,
3433,ICL34260319,Indiapost,"C-16 &17 Radhe Shoping Mall, Khokhra",Ahmedabad,380008,Gujarat,,Govt. Office,Aadhar Centre,23.00273437,72.61913497,18002666868,,10:00 AM TO 02:00 PM,,"c-16 &17 radhe shoping mall, khokhra",india,"['khokhra', 'c-16 &17 radhe shoping mall']",,,,,,,
3434,ICL6171247,The Orthodontist,"A/408, Primate, Opposite Gormoh Restaurant, Judge'S Bungalows Cross Road, Bodakdev",Ahmedabad,380054,Gujarat,www.theorthodontist.in,Health,Doctor,23.03529222,72.51630515,9898805172,,10:30 AM TO 01:00 PM AND 06:00 PM TO 08:00 PM,,"a/408, primate, opposite gormoh restaurant, judge's bungalows cross road, bodakdev",india,"['opposite gormoh restaurant', 'a/408', 'bodakdev', 'primate', ""judge's bungalows cross road""]",,,Judge's bungalows cross road,Opposite gormoh restaurant,,,
3435,ICL2505251,Maruti Medical Store,"Utsav Complex, Near By Bahuchraji Temple, Maninagar",Ahmedabad,380008,Gujarat,,Health,Pharmacies,22.99869347,72.60826111,9409406313,,09:00 AM TO 11:00 PM,,"utsav complex, near by bahuchraji temple, maninagar",india,"['near by bahuchraji temple', 'utsav complex', 'maninagar']",,,,Near by bahuchraji temple,,,
3436,ICL7117149,Campus Group Tution,"A-5, Nilamber Complex, Near St Xaviers College Corner, Navrangpura",Ahmedabad,380009,Gujarat,,Education,Coaching / Training Centers,23.0308806,72.566235,7926305553,,10:00 AM TO 10:00 PM,,"a-5, nilamber complex, near st xaviers college corner, navrangpura",india,"['nilamber complex', 'near st xaviers college corner', 'a-5', 'navrangpura']",,,,Near st xaviers college corner,,,Navrangpura
3437,ICL2775478,Sunrise Training Academy,"B-201, Radhe Krishna Villa, 132 Feet Ring Road, Near Jaymala Bus Stop, Near Govind Wadi, Isanpur",Ahmedabad,382443,Gujarat,,Education,Coaching / Training Centers,22.98366334,72.60009237,9427028065,,08:00 AM TO 12:00 PM AND 04:00 PM TO 08:00 PM,,"b-201, radhe krishna villa, 132 feet ring road, near jaymala bus stop, near govind wadi, isanpur",india,"['near govind wadi', 'radhe krishna villa', '132 feet ring road', 'isanpur', 'near jaymala bus stop', 'b-201']",,,132 feet ring road,"Near govind wadi, Near jaymala bus stop",,,Isanpur
3438,ICL1692919,Shivam Hospital,"101-2, 1St Floor, Shalvik Avenue, Above Reliance Fresh, Cross Road, Naranpura",Ahmedabad,380013,Gujarat,,Health,Hospitals,23.05263026,72.55893692,7927430321,9408571357,10:30 AM TO 10:00 PM,,"101-2, 1st floor, shalvik avenue, above reliance fresh, cross road, naranpura",india,"['naranpura', 'shalvik avenue', '101-2', 'above reliance fresh', 'cross road', '1st floor']",,,Cross road,Above reliance fresh,,,Naranpura
3439,ICL12371668,Navrangpura Police Station,"Zone-1, Nr Bus Stop Navrangpura, Navrangpura",Ahmedabad,380009,Gujarat,,Govt. Office,Police Station,23.03499066,72.567292,7926463568,,24 HRS,Phone Not Ringing,"zone-1, nr bus stop navrangpura, navrangpura",india,"['nr bus stop navrangpura', 'navrangpura', 'zone-1']",,,,Nr bus stop navrangpura,,,"Navrangpura, Nr bus stop navrangpura"
3440,ICL5692485,Smart Champs School,"Motilal Park Society, Meera Cross Road, Girivar Society, Maninagar",Ahmedabad,380009,Gujarat,,Education,Schools,23.0416883,72.5571388,7600052762,,10:00 AM TO 05:30 PM,,"motilal park society, meera cross road, girivar society, maninagar",india,"['girivar society', 'motilal park society', 'meera cross road', 'maninagar']",,,Meera cross road,,,,
3441,ICL6764145,Himpadma Eye Hospital,"Satellite Road, Suryapooja Block B, Near By Sanghmitra Bus Stop, Satellite",Ahmedabad,380015,Gujarat,,Health,Hospitals,23.02533808,72.5303352,9427606050,,08:30 AM TO 10:00 PM,,"satellite road, suryapooja block b, near by sanghmitra bus stop, satellite",india,"['satellite road', 'suryapooja block b', 'near by sanghmitra bus stop', 'satellite']",,,Satellite road,Near by sanghmitra bus stop,,,
3442,ICL8046351,Jivndeep Clinic,"P No C-4-3, Kathora Road, Opp Shri Ayyappa Temple, Nava Naroda",Ahmedabad,382330,Gujarat,,Health,Clinics,23.070869,72.666832,9909915231,,10:00 AM TO 12:30 PM AND 05:30 PM TO 08:00 PM,,"p no c-4-3, kathora road, opp shri ayyappa temple, nava naroda",india,"['kathora road', 'nava naroda', 'p no c-4-3', 'opp shri ayyappa temple']",,,Kathora road,Opp shri ayyappa temple,,,
3443,ICL6581327,Hardware Hospital,"Shradha Complex, Bhairavnath - Isanpur Road, Rajeswari Society, Near By Varahi Mata Temple, Isanpur",Ahmedabad,382443,Gujarat,,Health,Hospitals,22.980885,72.598725,9825083877,,08:00 AM TO 10:00 PM,,"shradha complex, bhairavnath - isanpur road, rajeswari society, near by varahi mata temple, isanpur",india,"['rajeswari society', 'near by varahi mata temple', 'isanpur', 'bhairavnath - isanpur road', 'shradha complex']",,,Bhairavnath - isanpur road,Near by varahi mata temple,,,"Bhairavnath - isanpur road, Isanpur"
3444,ICL7538018,All India Institute Of Local,"2Nd Floor, Puspak Building, Khanpur",Ahmedabad,380001,Gujarat,,Education,Coaching / Training Centers,23.0319465,72.57717009,7925601978,,09:00 AM TO 07:00 PM,,"2nd floor, puspak building, khanpur",india,"['khanpur', 'puspak building', '2nd floor']",,,,,,,Khanpur
3445,ICL6791625,Sona English Zone,"Nr. Jai Shri Bhairav Fast Food Corner, Chandkheda",Ahmedabad,382424,Gujarat,,Education,Coaching / Training Centers,23.1118279,72.573603,9825293750,,09:30 AM TO 10:00 PM,,"nr. jai shri bhairav fast food corner, chandkheda",india,"['nr. jai shri bhairav fast food corner', 'chandkheda']",,,,Nr. jai shri bhairav fast food corner,,,
3446,ICL8117995,B J Medical College,"2Nd Floor, Central Library B J Medical College, Asarwa",Ahmedabad,380016,Gujarat,,Health,Pharmacies,23.047591,72.607404,7922684617,,09:00 AM TO 11:00 PM,,"2nd floor, central library b j medical college, asarwa",india,"['central library b j medical college', 'asarwa', '2nd floor']",,,,,,,
3447,ICL3278282,The Best Classes,"Vatva Road, Paras Nagar, Isanpur",Ahmedabad,382443,Gujarat,,Education,Coaching / Training Centers,22.97002792,72.60652924,9824633761,,08:00 AM TO 01:00 PM,,"vatva road, paras nagar, isanpur",india,"['paras nagar', 'isanpur', 'vatva road']",,,Vatva road,,,,Isanpur
3448,ICL2980753,Radhe Shyam Garba Classis,"Kalrao Complex, Next To Maninagar Bus Stop, Maninagar",Ahmedabad,380008,Gujarat,,Education,Coaching / Training Centers,22.9988327,72.61052704,8905471539,,07:30 AM TO 12:30 PM AND 03:00 PM TO 09:00 PM,,"kalrao complex, next to maninagar bus stop, maninagar",india,"['maninagar', 'kalrao complex', 'next to maninagar bus stop']",,,,Next to maninagar bus stop,,,
3449,ICL2756188,Purohit Hospital,"Sahjanand Complex, Ring Road, B/H A E C Office, Narayan Pura",Ahmedabad,380063,Gujarat,,Health,Hospitals,23.05653,72.549055,7927481121,9427072468,09:00 AM TO 11:00 PM,,"sahjanand complex, ring road, b/h a e c office, narayan pura",india,"['narayan pura', 'sahjanand complex', 'b/h a e c office', 'ring road']",,,Ring road,B/h a e c office,,,Narayan pura
3450,ICL2349829,Sunrise Group Tuition,"38, Kanchandeep Shopping Centre, Satelite Road :Nehrunagar Char Rasta, Nehru Nagar",Ahmedabad,380015,Gujarat,,Education,Coaching / Training Centers,23.0228166,72.5405166,7926301006,,07:00 AM TO 08:00 PM,,"38, kanchandeep shopping centre, satelite road :nehrunagar char rasta, nehru nagar",india,"['nehru nagar', 'satelite road :nehrunagar char rasta', 'kanchandeep shopping centre', '38']",,,Satelite road :nehrunagar char rasta,Kanchandeep shopping centre,,,
3451,ICL8503346,Joganima Temple,"B 105/816, Bhaipura Road, Maningar East, Khokhra",Ahmedabad,380008,Gujarat,,Religion,Temples,22.99935,72.62343,,,06:00 AM TO 09:00 AM AND 05:00 PM TO 08:30 PM,,"b 105/816, bhaipura road, maningar east, khokhra",india,"['maningar east', 'b 105/816', 'khokhra', 'bhaipura road']",,,Bhaipura road,,,,Bhaipura road
3452,ICL3306105,Dr Nidhish Nanawati,"Shubhlaxmi Complex Children Hospital, Near Sanghvi High School, Navrangpura",Ahmedabad,380009,Gujarat,,Health,Doctor,23.0378,72.5691666,7927474834,,10:00 AM TO 08:30 PM,,"shubhlaxmi complex children hospital, near sanghvi high school, navrangpura",india,"['near sanghvi high school', 'shubhlaxmi complex children hospital', 'navrangpura']",,,,Near sanghvi high school,,,Navrangpura
3453,ICL2549279,Shreeji Krupa Medical,"Lal Bahadur Shastri Road, Amraiwadi",Ahmedabad,380026,Gujarat,,Health,Pharmacies,23.00216484,72.62609863,9328599006,,09:00 AM TO 11:00 PM,,"lal bahadur shastri road, amraiwadi",india,"['amraiwadi', 'lal bahadur shastri road']",,,Lal bahadur shastri road,,,,
3454,ICL5418847,Ranker Personal Tuitions,"Usmanpura, Near General Co Op Bank",Ahmedabad,380013,Gujarat,,Education,Coaching / Training Centers,23.0527052,72.5647084,9328936579,,10:00 AM TO 08:00 PM,,"usmanpura, near general co op bank",india,"['near general co op bank', 'usmanpura']",,,,Near general co op bank,,,Usmanpura
3455,ICL2602501,Adhyaru'S Maternity Hospital,"1St Floor, Kalpana Complex, Adhyaru S Maternity Hospital, Nr Memnagar Fire Stn, Memnagar",Ahmedabad,380052,Gujarat,,Health,Hospitals,23.046029,72.551584,9879026126,7927910860,10:30 AM TO 11:00 PM,,"1st floor, kalpana complex, adhyaru s maternity hospital, nr memnagar fire stn, memnagar",india,"['kalpana complex', 'nr memnagar fire stn', 'adhyaru s maternity hospital', 'memnagar', '1st floor']",,,,Nr memnagar fire stn,,,
3456,ICL5736149,Swami Narayan Mandir,"B-106, Shantinagar Society, Chandlodia",Ahmedabad,382481,Gujarat,,Religion,Temples,23.08006,72.544742,,,06:00 AM TO 09:00 AM AND 05:00 PM TO 08:30 PM,,"b-106, shantinagar society, chandlodia",india,"['b-106', 'chandlodia', 'shantinagar society']",,,,,,,
3457,ICL2679972,Concept Corporate Institute,"Arjun Complex, Gj Sh 68, Naroda",Ahmedabad,382330,Gujarat,,Education,Coaching / Training Centers,23.07377243,72.65457153,8153002300,,08:00 AM TO 10:00 AM AND 05:00 PM TO 09:00 PM,,"arjun complex, gj sh 68, naroda",india,"['naroda', 'arjun complex', 'gj sh 68']",,,,,,,
3458,ICL4345893,Dr Atul R Vasani - (Arogya Niketan Hospital),"Near C T M Char Rasta, Hatkeshwar Road, Amrai Wadi, Amraiwadi",Ahmedabad,380026,Gujarat,,Health,Doctor,22.994,72.6317,9374166151,,10:30 AM TO 02:00 PM AND 05:30 PM TO 08:00 PM,,"near c t m char rasta, hatkeshwar road, amrai wadi, amraiwadi",india,"['amrai wadi', 'amraiwadi', 'near c t m char rasta', 'hatkeshwar road']",,,"Near c t m char rasta, Hatkeshwar road",Near c t m char rasta,,,
3459,ICL3216011,Raju Shah Baba Dargah,"Vatwa Road, Vatva",Ahmedabad,382440,Gujarat,,Religion,Mosques,22.958605,72.611393,,,05:00 AM TO 09:30 PM,,"vatwa road, vatva",india,"['vatwa road', 'vatva']",,,Vatwa road,,,,
3460,ICL1237258,Patwa Medical Stores,"Opposite Relief Cinema, In Line Of Anand Restaurant, Opposite Mahavir Chambers, Salapose Road, Anand",Ahmedabad,380001,Gujarat,,Health,Pharmacies,23.02525789,72.5832772,7925353887,,09:30 AM TO 11:00 PM,,"opposite relief cinema, in line of anand restaurant, opposite mahavir chambers, salapose road, anand",india,"['opposite relief cinema', 'in line of anand restaurant', 'anand', 'opposite mahavir chambers', 'salapose road']",,,Salapose road,"Opposite relief cinema, Opposite mahavir chambers",,,
3461,ICL4746013,Pragati Medical Store,"20, Maharana, Pratap Center, Behind V S Hospital, Next To Kamdhenu Dairy, Paldi",Ahmedabad,380006,Gujarat,,Health,Pharmacies,23.01914,72.569551,9409559102,,08:30 AM TO 10:30 PM,,"20, maharana, pratap center, behind v s hospital, next to kamdhenu dairy, paldi",india,"['maharana', 'pratap center', '20', 'behind v s hospital', 'next to kamdhenu dairy', 'paldi']",,,,"Next to kamdhenu dairy, Behind v s hospital",,,
3462,ICL2933532,Hirmalaya Madical Provision Stores,"Gf-2, Himalay Complex, Nehru Park, Char Rasta, Vastrapur",Ahmedabad,380015,Gujarat,,Health,Pharmacies,23.03691361,72.52736666,9376146370,9537598903,08:30 AM TO 11:00 PM,,"gf-2, himalay complex, nehru park, char rasta, vastrapur",india,"['nehru park', 'char rasta', 'vastrapur', 'gf-2', 'himalay complex']",,,Char rasta,,,,Vastrapur
3463,ICL0901294,Amardeep Hospital,"23 752, Geeta Nagar, Near Torant Power Office, Amraiwadi",Ahmedabad,380026,Gujarat,,Health,Hospitals,22.996294,72.637217,9825442555,7922771039,11:00 AM TO 07:30 PM,,"23 752, geeta nagar, near torant power office, amraiwadi",india,"['amraiwadi', '23 752', 'near torant power office', 'geeta nagar']",,,,Near torant power office,,,
3464,ICL6365585,Dhruvam Agencies,"10, Nandi Shopping Centre, Near Trimurti Complex, India Colony Road",Ahmedabad,382345,Gujarat,,Health,Pharmacies,23.03907208,72.63788236,9537883436,,08:00 AM TO 10:00 PM,,"10, nandi shopping centre, near trimurti complex, india colony road",india,"['10', 'india colony road', 'nandi shopping centre', 'near trimurti complex']",,,India colony road,"Nandi shopping centre, Near trimurti complex",,,
3465,ICL1054283,Anand Surgical Hospital,"Anand Surgical Hospital, Near Memco Cross Road, Naroda Road., Ambika Nagar, Om Nagar, Saijpur Bogha",Ahmedabad,382345,Gujarat,www.anandsurgicalhospital.in,Health,Hospitals,23.055549,72.6317347,9409254092,,10:00 AM TO 10:30 PM,,"anand surgical hospital, near memco cross road, naroda road., ambika nagar, om nagar, saijpur bogha",india,"['om nagar', 'anand surgical hospital', 'naroda road.', 'saijpur bogha', 'near memco cross road', 'ambika nagar']",,,"Near memco cross road, Naroda road.",Near memco cross road,,,Saijpur bogha
3466,ICL1179251,Bhupesh And Ina Patel M D S,"1St Floor, 9, Jay Towers, Ankur Complex, Ankur Complex, Naranpura",Ahmedabad,380013,Gujarat,,Health,Doctor,23.0587289,72.55609163,7927480990,,10:00 AM TO 12:30 PM AND 05:00 PM TO 08:00 PM,,"1st floor, 9, jay towers, ankur complex, ankur complex, naranpura",india,"['ankur complex', '9', 'naranpura', 'jay towers', '1st floor']",,,,,,,Naranpura
3467,ICL2299732,Hope Neurocare Hospital,"S M Road, Near Government Ladies Hostel, Near Wagh Bakri Cha Bungalow, Near Gujarat Commerce College",Ahmedabad,380006,Gujarat,,Health,Hospitals,23.0208226,72.5639779,9099039571,,08:00 AM TO 09:00 PM,,"s m road, near government ladies hostel, near wagh bakri cha bungalow, near gujarat commerce college",india,"['near gujarat commerce college', 'near government ladies hostel', 's m road', 'near wagh bakri cha bungalow']",,Gujarat,S m road,"Near wagh bakri cha bungalow, Near government ladies hostel, Near gujarat commerce college",,,
3468,ICL8135059,Sachi Pharma,"Shop No.110, 1St Floor, Opposite Shefali Center, Paldi Char Rasta, Ashram Road, Opposite Shefali Center, Medicine Market",Ahmedabad,380006,Gujarat,,Health,Pharmacies,23.01554416,72.56554007,9173318242,,09:00 AM TO 11:00 PM,,"shop no.110, 1st floor, opposite shefali center, paldi char rasta, ashram road, opposite shefali center, medicine market",india,"['opposite shefali center', 'ashram road', 'paldi char rasta', 'shop no.110', 'medicine market', '1st floor']",,,"Ashram road, Paldi char rasta",Opposite shefali center,Shop no.110,,
3469,ICL2701711,Excel Hospital,"Shivalik-2, 132 Feet Ring Road (Shyamal To Shivranjini), Satellite, Ahmedabad, Near Ioc Petrol Pump",Ahmedabad,380015,Gujarat,,Health,Hospitals,23.0204221,72.5300396,7948949595,,09:30 AM TO 05:30 PM,,"shivalik-2, 132 feet ring road (shyamal to shivranjini), satellite, ahmedabad, near ioc petrol pump",india,"['near ioc petrol pump', 'satellite', 'shivalik-2', '132 feet ring road (shyamal to shivranjini)', 'ahmedabad']",,,132 feet ring road (shyamal to shivranjini),Near ioc petrol pump,,,
3470,ICL6013308,Lt Kamuba Rawal Bal Mandir,"Kali, Railway Colony, Kali Gaam",Ahmedabad,382470,Gujarat,,Religion,Temples,23.094036,72.574854,,,06:30 AM TO 10:00 AM AND 05:00 PM TO 08:30 PM,,"kali, railway colony, kali gaam",india,"['kali gaam', 'railway colony', 'kali']",,,,,,,
3471,ICL6856272,Hi Care Medical Agency,"18 G F Medicine Market, Opposite Kocharab Ashram Char Rasta, Paldi",Ahmedabad,380006,Gujarat,,Health,Pharmacies,23.0155229,72.56564163,9375780818,7926584958,08:30 AM TO 10:30 PM,,"18 g f medicine market, opposite kocharab ashram char rasta, paldi",india,"['opposite kocharab ashram char rasta', 'paldi', '18 g f medicine market']",,,Opposite kocharab ashram char rasta,Opposite kocharab ashram char rasta,,,
3472,ICL0772942,Har Har Mahadev Temple,"Naroda Road, Near Bhatreja Consultancy, Kuber Nagar",Ahmedabad,382340,Gujarat,,Religion,Temples,23.077897,72.643623,,,06:30 AM TO 10:00 AM AND 05:30 PM TO 08:30 PM,,"naroda road, near bhatreja consultancy, kuber nagar",india,"['kuber nagar', 'near bhatreja consultancy', 'naroda road']",,,Naroda road,Near bhatreja consultancy,,,
3473,ICL0279214,Samir Uppal Mds,"B 411, Rudra Arcade, 132Ft Ring Road, Helmet Junction, Drive In Road",Ahmedabad,380052,Gujarat,,Health,Doctor,23.045499,72.541959,9825199924,,10:30 AM TO 02:00 PM AND 05:30 PM TO 08:30 PM,,"b 411, rudra arcade, 132ft ring road, helmet junction, drive in road",india,"['drive in road', 'rudra arcade', '132ft ring road', 'helmet junction', 'b 411']",,,"132ft ring road, Drive in road",,,,
3474,ICL8322802,Dr Gaurang Shastri,"5/A, Santam Panchkarma Clinic, Kamal Colony, Near Samved Hospital, Navrangpura",Ahmedabad,380009,Gujarat,,Health,Doctor,23.035933,72.563144,7926441632,,11:00 AM TO 02:00 PM AND 06:00 PM TO 08:30 PM,,"5/a, santam panchkarma clinic, kamal colony, near samved hospital, navrangpura",india,"['navrangpura', '5/a', 'kamal colony', 'santam panchkarma clinic', 'near samved hospital']",,,,Near samved hospital,,,Navrangpura
3475,ICL5516656,G.D. Dantal Clinic,"22 Shivshakti Shopping Centre Near Harikrishna Residency Bachubhai Chowkdi, Vatva",Ahmedabad,380050,Gujarat,,Health,Clinics,22.96715124,72.61637779,8141720801,,10:00 AM TO 11:00 PM,,"22 shivshakti shopping centre near harikrishna residency bachubhai chowkdi, vatva",india,"['22 shivshakti shopping centre near harikrishna residency bachubhai chowkdi', 'vatva']",,,,22 shivshakti shopping centre near harikrishna residency bachubhai chowkdi,,,
